,query_id,query,transcript_id,transcript
586,29,Who tried masturbating for money,7249,(1 11) Leonard: I tried to stop you. 
587,29,Who tried masturbating for money,28890,(10 17) Howard: I tried.
588,29,Who tried masturbating for money,23422,"(10 21) Raj: No, you didn’t. Okay? Look, Bert, when I had money, I dated lots of girls who weren’t right for me. And then I gave up my money, and now I’m alone and living with my friends, and somebody else should probably talk now."
589,29,Who tried masturbating for money,2491,"(7 19) Leonard: You know what, why don’t you just do it? You’ll go have fun for a few weeks, make some money, and who knows what it might lead to?"
590,29,Who tried masturbating for money,14159,"(6 14) Raj: Oh, come on. You deserve one. You’ve worked hard to find a woman who makes a lot of money."
591,29,Who tried masturbating for money,28821,"(10 17) Howard: Yeah, you’re a grown man who’s highly educated. You could charge people money to punch you."
592,29,Who tried masturbating for money,31114,(4 20) Amy: Yes. He looks much cooler than the non-smoking monkeys. Although it’s not much of a contest. The other monkeys just sit around and masturbate.
593,29,Who tried masturbating for money,45353,"(8 6) Penny: Ugh, You’re right, who cares? Mm. Get that money out of my back pocket or I will break your fingers."
594,29,Who tried masturbating for money,3550,(3 14) Howard: Have you tried rebooting him?
595,29,Who tried masturbating for money,8123,(10 13) Raj: Have you tried anything to fix it?
596,29,Who tried masturbating for money,34690,(6 2) Amy: It’s so cute when she tries.
597,29,Who tried masturbating for money,41507,"(10 10) Leonard: All right, I tried."
598,29,Who tried masturbating for money,9099,"(4 15) Mrs Latham: Oh, I don’t know, it’s one of the fun things you get to do when you have lots of money. Watch. Hey! Who said you could eat that shrimp? See? Fun."
599,29,Who tried masturbating for money,1162,(1 14) Leonard: It’s not about money.
600,30,Who taught a lesson in MIT in 1974,36725,(1 1) Howard: It’s a Stephen Hawking lecture from MIT in 1974.
601,30,Who taught a lesson in MIT in 1974,54833,"(4 14) Sheldon: Hey, you taught me something. Who would have thought it?"
602,30,Who taught a lesson in MIT in 1974,36512,(8 23) Sheldon: I taught her that.
603,30,Who taught a lesson in MIT in 1974,10866,(5 14) Amy: Mit…
604,30,Who taught a lesson in MIT in 1974,22988,(10 6) Bernadette: Which MIT did you go to?
605,30,Who taught a lesson in MIT in 1974,51958,(3 21) Leonard: Something his mother taught him.
606,30,Who taught a lesson in MIT in 1974,28158,(10 2) Colonel Williams: MIT.
607,30,Who taught a lesson in MIT in 1974,48462,(2 23) Howard: For this I went to MIT.
608,30,Who taught a lesson in MIT in 1974,35468,"(10 19) Amy: You know, I like harp lessons, but I’m thinking of switching to elevator repair lessons. What are you working on?"
609,30,Who taught a lesson in MIT in 1974,6279,"(8 12) Sheldon: Oh, I learned how. Amy taught me."
610,30,Who taught a lesson in MIT in 1974,45868,(7 8) Howard: You had to be taught not to play with cobras?
611,30,Who taught a lesson in MIT in 1974,9334,(4 21) Penny: Did you take dance lessons?
612,30,Who taught a lesson in MIT in 1974,54010,(10 24) Amy: Did I? Are you gonna teach me a lesson?
613,30,Who taught a lesson in MIT in 1974,54775,(4 14) Penny: You want an acting lesson?
614,30,Who taught a lesson in MIT in 1974,13335,(1 13) Penny: Yes. He taught he taw a Romulan. 
615,30,Who taught a lesson in MIT in 1974,28540,(3 16) Howard: I’m sad to say I taught him those moves.
616,30,Who taught a lesson in MIT in 1974,45869,(7 8) Raj: You had to be taught not to burn down the forest?
617,30,Who taught a lesson in MIT in 1974,39088,"(6 6) Penny: Hmm, how about, gee, Penny, you’re smarter than I thought. You may be the one in school, but I’m the one who learned a lesson. I’m so stupid, Penny. Duh."
618,30,Who taught a lesson in MIT in 1974,13333,"(1 13) Penny: Alright, singer who sang “Oops I Did It Again.” (Sheldon starts involuntarily twitching again.) Okay, Tweetie Bird, taught he taw a what?"
619,30,Who taught a lesson in MIT in 1974,3727,"(3 14) Leonard: I heard about this professor at MIT who melted down, bought a van, and spent the rest of his life as a mobile dog groomer."
620,31,Who taught a lecture in MIT in 1974,36725,(1 1) Howard: It’s a Stephen Hawking lecture from MIT in 1974.
621,31,Who taught a lecture in MIT in 1974,54833,"(4 14) Sheldon: Hey, you taught me something. Who would have thought it?"
622,31,Who taught a lecture in MIT in 1974,36512,(8 23) Sheldon: I taught her that.
623,31,Who taught a lecture in MIT in 1974,10866,(5 14) Amy: Mit…
624,31,Who taught a lecture in MIT in 1974,22988,(10 6) Bernadette: Which MIT did you go to?
625,31,Who taught a lecture in MIT in 1974,51958,(3 21) Leonard: Something his mother taught him.
626,31,Who taught a lecture in MIT in 1974,12245,(10 23) Penny: A lot of lectures?
627,31,Who taught a lecture in MIT in 1974,54726,"(4 14) Howard: So, how’d the lecture go?"
628,31,Who taught a lecture in MIT in 1974,28158,(10 2) Colonel Williams: MIT.
629,31,Who taught a lecture in MIT in 1974,48462,(2 23) Howard: For this I went to MIT.
630,31,Who taught a lecture in MIT in 1974,6279,"(8 12) Sheldon: Oh, I learned how. Amy taught me."
631,31,Who taught a lecture in MIT in 1974,45868,(7 8) Howard: You had to be taught not to play with cobras?
632,31,Who taught a lecture in MIT in 1974,14565,(8 3) Sheldon: Did you enjoy my lecture?
633,31,Who taught a lecture in MIT in 1974,33083,(9 8) Amy: I have a DVD of that lecture.
634,31,Who taught a lecture in MIT in 1974,54707,(4 14) Scene: A lecture hall.
635,31,Who taught a lecture in MIT in 1974,13335,(1 13) Penny: Yes. He taught he taw a Romulan. 
636,31,Who taught a lecture in MIT in 1974,28540,(3 16) Howard: I’m sad to say I taught him those moves.
637,31,Who taught a lecture in MIT in 1974,45869,(7 8) Raj: You had to be taught not to burn down the forest?
638,31,Who taught a lecture in MIT in 1974,52092,(2 6) Scene: A lecture room at the university.
639,31,Who taught a lecture in MIT in 1974,13333,"(1 13) Penny: Alright, singer who sang “Oops I Did It Again.” (Sheldon starts involuntarily twitching again.) Okay, Tweetie Bird, taught he taw a what?"
640,32,"In 1974, who in MIT gave a lecture",36725,(1 1) Howard: It’s a Stephen Hawking lecture from MIT in 1974.
641,32,"In 1974, who in MIT gave a lecture",54718,(4 14) Leonard: Sheldon gave a lecture at the university tonight. We’re reading the reviews.
642,32,"In 1974, who in MIT gave a lecture",18599,"(5 20) Penny: Yeah, yeah, my mom gave me the same lecture about my virginity. Gotta tell you, it was a lot more fun taking it out and playing with it."
643,32,"In 1974, who in MIT gave a lecture",10866,(5 14) Amy: Mit…
644,32,"In 1974, who in MIT gave a lecture",22988,(10 6) Bernadette: Which MIT did you go to?
645,32,"In 1974, who in MIT gave a lecture",40413,"(8 19) Amy: Yes, who do you think gave him the danger whistle?"
646,32,"In 1974, who in MIT gave a lecture",12245,(10 23) Penny: A lot of lectures?
647,32,"In 1974, who in MIT gave a lecture",54726,"(4 14) Howard: So, how’d the lecture go?"
648,32,"In 1974, who in MIT gave a lecture",28158,(10 2) Colonel Williams: MIT.
649,32,"In 1974, who in MIT gave a lecture",48462,(2 23) Howard: For this I went to MIT.
650,32,"In 1974, who in MIT gave a lecture",14565,(8 3) Sheldon: Did you enjoy my lecture?
651,32,"In 1974, who in MIT gave a lecture",33083,(9 8) Amy: I have a DVD of that lecture.
652,32,"In 1974, who in MIT gave a lecture",54707,(4 14) Scene: A lecture hall.
653,32,"In 1974, who in MIT gave a lecture",52092,(2 6) Scene: A lecture room at the university.
654,32,"In 1974, who in MIT gave a lecture",3727,"(3 14) Leonard: I heard about this professor at MIT who melted down, bought a van, and spent the rest of his life as a mobile dog groomer."
655,32,"In 1974, who in MIT gave a lecture",34533,(6 2) Sheldon: Wolowitz went to MIT. What’s your educational background?
656,32,"In 1974, who in MIT gave a lecture",40599,"(8 19) Leonard: Yes, we missed our lecture, we were almost arrested, and you got me locked in a room with a man who forced his tongue down the throat of a stuffed Wookiee."
657,32,"In 1974, who in MIT gave a lecture",39935,"(5 18) Howard: Thanks, honey, but I can’t quit. If I do, I’ll just be a guy who had a chance to be an astronaut and gave it up."
658,32,"In 1974, who in MIT gave a lecture",14273,"(6 14) Kripke: Gave it to her good, huh?"
659,32,"In 1974, who in MIT gave a lecture",45285,(8 6) Leonard: The one I gave you?
660,33,How many consonants are in the Hawaiian language,22732,(1 4) Sheldon: Do you know there are only eight consonants in the Hawaiian language.
661,33,How many consonants are in the Hawaiian language,36021,(4 1) Mrs Wolowitz (off): I’ll bring them up with some Hawaiian Punch!
662,33,How many consonants are in the Hawaiian language,36079,(4 1) Raj: Now can we have cookies and Hawaiian Punch?
663,33,How many consonants are in the Hawaiian language,43346,(5 11) Sheldon: Is this the fellow who peed in your Hawaiian Punch?
664,33,How many consonants are in the Hawaiian language,36026,"(4 1) Raj: Right now, all I can think about is cookies and Hawaiian Punch."
665,33,How many consonants are in the Hawaiian language,30974,"(4 20) Sheldon: Forgive my language, but poppycock."
666,33,How many consonants are in the Hawaiian language,52768,(3 4) Sheldon: English is your native language.
667,33,How many consonants are in the Hawaiian language,15840,"(3 8) Raj: If I could speak the language of rabbits, they would be amazed, and I would be their king."
668,33,How many consonants are in the Hawaiian language,1813,"(5 4) Howard: I speak sign language, I don’t read minds."
669,33,How many consonants are in the Hawaiian language,2765,"(7 5) Sheldon: Couple things, actually. Your tone of voice, your body language…"
670,33,How many consonants are in the Hawaiian language,3874,"(3 5) Penny: I just told her you’re an aerospace engineer, you speak five languages…"
671,33,How many consonants are in the Hawaiian language,8540,(1 17) Sheldon: That’s what you did. I assumed as in a number of languages that the gesture was part of the phrase.
672,33,How many consonants are in the Hawaiian language,36747,(1 1) Howard: It’s French for good shower. It’s a sentiment I can express in six languages.
673,33,How many consonants are in the Hawaiian language,44030,(9 19) Amy: That lab monkey told me he loved me in sign language.
674,33,How many consonants are in the Hawaiian language,33259,"(10 16) Sheldon: Well, I could deduce by his facial expression and body language that he was sad."
675,33,How many consonants are in the Hawaiian language,51210,(3 17) Sheldon: It’s not Elvish. It’s the language of Mordor written in Elvish script. One Ring to
676,33,How many consonants are in the Hawaiian language,14003,"(2 21) Sheldon: I really have no idea. I don’t particularly excel at reading facial expressions, body language…"
677,33,How many consonants are in the Hawaiian language,15132,"(7 22) Leonard: Mm, you know, that I didn’t travel more, take more risks, learn another language."
678,33,How many consonants are in the Hawaiian language,16613,"(9 13) Sheldon: No. As a fight, it was excellent. She used harsh language and slammed the door. Although as I say this, that might not have been what you were asking."
679,33,How many consonants are in the Hawaiian language,333,"(5 1) Amy: We’ll make popcorn, stay up all night and I’ll teach you my secret language, Op."
680,34,How many consonants are there in the Hawaiian language,22732,(1 4) Sheldon: Do you know there are only eight consonants in the Hawaiian language.
681,34,How many consonants are there in the Hawaiian language,36021,(4 1) Mrs Wolowitz (off): I’ll bring them up with some Hawaiian Punch!
682,34,How many consonants are there in the Hawaiian language,36079,(4 1) Raj: Now can we have cookies and Hawaiian Punch?
683,34,How many consonants are there in the Hawaiian language,43346,(5 11) Sheldon: Is this the fellow who peed in your Hawaiian Punch?
684,34,How many consonants are there in the Hawaiian language,36026,"(4 1) Raj: Right now, all I can think about is cookies and Hawaiian Punch."
685,34,How many consonants are there in the Hawaiian language,30974,"(4 20) Sheldon: Forgive my language, but poppycock."
